timestamp_ros,elapsed_time,ai_enabled,error_x,error_y,error_yaw,acc_x,acc_y,acc_z,gyro_z,linear_x,angular_z,yaw_odom,yaw_filtered,yaw_diff,acc_y_mul_gyro_z,gyro_z_mul_linear_x,cmd_linear_x,cmd_angular_z,delta_angular_z,delta_cmd_angular_z
1744469848.6248755,29.63107705116272,0,0.0,0.0,0.0,-0.06,-0.63,9.85,0.0,0.0,0.0,-1.2837757021993168,-1.0487007928447627,-0.2350749093545541,-0.0,0.0,0.0,0.0,0.0,0.0
1744469848.833354,29.839564323425293,0,0.0,0.0,0.0,-0.06,-0.68,9.85,0.0,0.0,0.0,-1.2837757021993168,-1.119223265651129,-0.16455243654818785,-0.0,0.0,0.0,0.0,0.0,0.0
1744469849.031546,30.037756204605103,0,0.0,0.0,0.0,-0.09,-0.62,9.84,0.0,0.0,0.0,-1.2837757021993168,-1.1685889966155854,-0.11518670558373145,-0.0,0.0,0.0,0.0,0.0,0.0
1744469849.2234442,30.229641675949097,0,0.0,0.0,0.0,-0.08,-0.64,9.84,0.0,0.0,0.0,-1.2837757021993168,-1.2031450082907047,-0.0806306939086121,-0.0,0.0,0.0,0.0,0.0,0.0
1744469849.429989,30.436193227767944,0,0.0,0.0,0.0,-0.09,-0.64,9.83,0.0011111111111111111,0.0,0.0,-1.2837757021993168,-1.2273342164632883,-0.056441485736028474,-0.0007111111111111111,0.0,0.0,0.0,0.0,0.0
1744469849.6256406,30.63179659843445,0,0.0,0.0,0.0,-0.07,-0.65,9.83,0.0,0.0,0.0,-1.2837757021993168,-1.244266662184097,-0.03950904001521982,-0.0,0.0,0.0,0.0,0.0,0.0
1744469849.8240483,30.830271005630493,0,0.0,0.0,0.0,-0.07,-0.66,9.85,0.0,0.0,0.0,-1.2837757021993168,-1.256119374188663,-0.027656328010653874,-0.0,0.0,0.0,0.0,0.0,0.0
1744469850.0289743,31.032674312591553,0,0.0,0.0,0.0,-0.08,-0.65,9.83,0.0,0.0,0.0,-1.2837757021993168,-1.264416272591859,-0.019359429607457734,-0.0,0.0,0.0,0.0,0.0,0.0
1744469850.2249959,31.231165647506714,0,0.0,0.0,0.0,-0.08,-0.64,9.86,0.0,0.0,0.0,-1.2837757021993168,-1.2702241014740965,-0.013551600725220325,-0.0,0.0,0.0,0.0,0.0,0.0
1744469850.4234138,31.42962145805359,0,0.0,0.0,0.0,-0.09,-0.64,9.85,0.0,0.0,0.0,-1.2837757021993168,-1.2742895816916626,-0.009486120507654183,-0.0,0.0,0.0,0.0,0.0,0.0
1744469850.626069,31.631948709487915,0,0.0,0.0,0.0,-0.05,-0.63,9.87,0.0011111111111111111,0.031332290175553244,0.17651994465100418,-1.2778759976855354,-1.2753655064898244,-0.0025104911957110065,-0.0007,3.481365575061472e-05,0.2,0.44000000000000006,5.86480600189598,21.94143098323624
1744469850.8245409,31.830754280090332,0,0.0,0.0,0.0,-0.18,1.77,10.79,0.3322222222222222,0.2217115856815893,0.5947996933118073,-1.2035397208118561,-1.253817770786434,0.050278049974577854,0.5880333333333333,0.07365751568755022,0.20796409088560516,0.6,1.937719668787375,8.065581462429687
1744469851.0254476,32.03161907196045,0,0.0,0.0,0.0,0.13,-0.59,7.47,0.5777777777777777,0.26687973880566146,0.737033247184455,-1.0637167238352012,-1.1967874567010641,0.1330707328658629,-0.34088888888888885,0.15419718242104882,0.22456247628979625,0.6,1.4318773553133055,0.0
1744469851.225923,32.23204064369202,0,0.0,0.0,0.0,-0.46,0.29,10.6,0.7422222222222222,0.3098794748414408,0.7481999392552298,-0.9150441700878426,-1.1122644707170977,0.1972203006292551,0.21524444444444443,0.22999943243786938,0.3,0.5880045626044901,3.219640108651304,-0.6338584069258174
1744469851.4251719,32.43133187294006,0,0.0,0.0,0.0,-0.32,-0.87,11.25,0.7044444444444444,0.36498058813627393,0.6230995956228663,-0.7710913799515345,-1.0099125434874288,0.23882116353589422,-0.6128666666666667,0.25710854764266405,0.3,0.2837812940429032,-3.008225732744891,-16.064925117350786
1744469851.6230297,32.62924885749817,0,0.0,0.0,0.0,-0.67,1.76,7.02,0.3188888888888889,0.36917323036415883,0.23769704973184203,-0.6879055463071673,-0.9133104443333503,0.22540489802618302,0.5612444444444444,0.11772524123834843,0.3,-0.1042655080213053,-2.8253703769397247,-19.54283892373135
1744469851.8303106,32.83649730682373,0,0.0,0.0,0.0,-0.53,-0.95,9.06,-0.0022222222222222222,0.3776171936902513,8.019900683994764e-13,-0.6825958122447674,-0.8440960547067755,0.16150024246200811,0.002111111111111111,-0.0008391493193116696,0.3,-0.0037378387806374647,1.4808369531059635,5.034730858500126
1744469852.0334408,33.03969430923462,0,0.0,0.0,0.0,-0.57,-1.39,9.89,-0.09666666666666666,0.3582511835057086,-0.11872450157500017,-0.6902654281126764,-0.7979468667285459,0.10768143861586943,0.13436666666666666,-0.034630947738885164,0.3,-0.08642612998030312,-4.495764203982567,-4.160007563055325
1744469852.2254202,33.23156809806824,0,0.0,0.0,0.0,0.22,-0.95,6.89,-0.11777777777777777,0.3586939178372648,-0.1303748906266454,-0.7103244234595455,-0.7716601337478457,0.061335710288300205,0.11188888888888888,-0.04224617254527785,0.3,-0.12405540865210676,0.6023666134555672,-2.0788808489233497
1744469852.4310877,33.43729877471924,0,0.0,0.0,0.0,0.49,-2.53,12.09,-0.13,0.38889119728686056,-0.03270054213064962,-0.7368730937715772,-0.7612240217549652,0.024350927983388004,0.32889999999999997,-0.05055585564729188,0.3,0.04256200311143846,3.092520723662626,9.235173863905867
1744469852.6249259,33.63102173805237,0,0.0,0.0,0.0,0.34,-1.01,7.47,0.06888888888888889,0.39940623343562587,0.15412164130337813,-0.7297934483550332,-0.7517948497349856,0.022001401379952323,-0.06957777777777778,0.02751465163667645,0.3,0.2021152887364486,3.424154859487273,8.336115099965403
1744469852.825086,33.8313205242157,0,0.0,0.0,0.0,-0.03,-1.41,7.41,0.19111111111111112,0.38138183471021375,0.14716644210302415,-0.6914453690154547,-0.7336900055191262,0.042244636503671495,-0.2694666666666667,0.07288630618906308,0.3,0.09089911396635955,1.4124799048630157,-5.548511355776996
1744469853.0247648,34.03092813491821,0,0.0,0.0,0.0,-0.11,-1.2,10.35,0.03222222222222222,0.3797823014616369,0.031008965213575865,-0.6749261963768577,-0.7160608627764457,0.04113466639958796,-0.03866666666666666,0.012237429713763855,0.3,0.009722435110143798,3.1736036921242774,-4.266609050429708
1744469853.2287536,34.23490762710571,0,0.0,0.0,0.0,-0.56,0.06,9.86,-0.022222222222222223,0.36863322515938185,-0.11867468013158598,-0.6808259008906389,-0.7054903742107036,0.024664473320064717,-0.0013333333333333333,-0.008191849447986264,0.3,-0.10421589947654104,-2.8453033180890093,-5.729776542296872
1744469853.4312057,34.43738341331482,0,0.0,0.0,0.0,-1.7,-1.04,14.82,-0.15444444444444444,0.3650312739756167,-0.17627264739274295,-0.7103244234595452,-0.706940588985356,-0.003383834474189107,0.16062222222222222,-0.05637705231401191,0.3,-0.2701817529907902,3.5566777151655766,-8.264606107924081
1744469853.6330037,34.639204263687134,0,0.0,0.0,0.0,0.34,-0.39,7.19,-0.31666666666666665,0.37896074495940657,-0.40224451393889543,-0.7716813504028993,-0.726362817410619,-0.04531853299228028,0.1235,-0.12000423590381208,0.3,-0.24073519107717467,-4.822818205583734,1.5443691298378874
1744469853.8254533,34.83157753944397,0,0.0,0.0,0.0,0.0,-0.56,8.89,-0.3511111111111111,0.3306930340140279,-0.37261186931090656,-0.8395279523114161,-0.7603123578808582,-0.07921559443055792,0.19662222222222223,-0.11610999860936978,0.22855583170001376,-0.6,-0.4183930806093873,-18.908858279156263
1744469854.0239809,35.03019952774048,0,0.0,0.0,0.0,-0.39,-1.06,8.92,-0.68,0.2713529448073282,-0.6467784166594982,-0.9486724858164179,-0.8168203962615261,-0.1318520895548918,0.7208000000000001,-0.18452000246898317,0.2,-0.6246483506652547,0.19957984767184322,-1.2282749680842182
1744469854.224633,35.23082780838013,0,0.0,0.0,0.0,0.18,-1.53,10.9,-0.88,0.24687449085786564,-0.8581792310316823,-1.1014748327234143,-0.9022167272000926,-0.19925810552332168,1.3464,-0.21724955195492177,0.2,-0.7698525449618625,-1.6723423540667206,-7.283311802858638
1744469854.427112,35.43307065963745,0,0.0,0.0,0.0,0.39,-0.8,10.24,-1.0077777777777779,0.23498100137878938,-0.8531391599361497,-1.292035288518623,-1.0191622955956516,-0.2728729929229714,0.8062222222222224,-0.23680863138951333,0.20452117507597495,-0.6000000000000001,8.350115734645915,8.469615150197582
1744469854.625698,35.63184976577759,0,0.0,0.0,0.0,-0.15,-0.69,8.93,-0.8066666666666666,0.29162498709678125,-0.8214788368919129,-1.4525072512935446,-1.1491657823050194,-0.3033414689885252,0.5566,-0.23524415625807021,0.23944611565907242,-0.6,-5.238545921063331,5.9457001150134615e-15
1744469854.8249104,35.831117391586304,0,0.0,0.0,0.0,-0.37,0.81,8.24,-0.7466666666666667,0.2638227999613873,-0.8050930515252553,-1.6088494209087967,-1.2870708738861527,-0.32177854702264397,-0.6048000000000001,-0.19698769063783586,0.2,-0.7630671979355415,-0.8990515859867417,-8.558725120691669
1744469855.02458,36.03078246116638,0,0.0,0.0,0.0,-0.37,-1.21,9.04,-0.9755555555555555,0.2521331700508783,-0.8877928522923271,-1.7905603199333495,-1.4381177077003118,-0.35244261223303774,1.180422222222222,-0.24596991478296795,0.2,-0.7316441004044969,3.5486599655258724,1.5761920120889077
1744469855.2247036,36.230897426605225,0,0.0,0.0,0.0,-0.29,-0.26,7.07,-0.98,0.23670038142327118,-0.9779170687908723,-1.9793508643744144,-1.6004876547025426,-0.3788632096718718,0.2548,-0.23196637379480575,0.2,-0.7167449659558214,0.1067035187396392,0.7483743004995933
1744469855.4239528,36.430171728134155,0,0.0,0.0,0.0,0.11,-0.65,10.19,-0.8944444444444445,0.2408212166889202,-0.8258412819696728,-2.16283167475308,-1.7691908607177038,-0.393640814035376,0.581388888888889,-0.21540119937175642,0.20808979744661318,-0.6,3.0504782820660465,5.83641895740501
1744469855.6251295,36.631203413009644,0,0.0,0.0,0.0,-0.2,-0.85,9.8,-0.7333333333333333,0.3002159630101694,-0.6824776030866639,-2.3215337261738567,-1.9348937203545495,-0.38664000581930713,0.6233333333333333,-0.2201583728741242,0.3,-0.5075929881978808,6.702880596175788,4.647725192220785
1744469855.8257177,36.83187460899353,0,0.0,0.0,0.0,0.18,-1.36,9.67,-0.65,0.31895106866016804,-0.6955770693173657,-2.456046989088127,-2.091239700974623,-0.36480728811350405,0.8840000000000001,-0.20731819462910922,0.23939480851597722,-0.6,-0.8960832836162869,-4.539506901261135
1744469856.0246925,37.03090715408325,0,0.0,0.0,0.0,0.38,0.34,7.83,-0.7444444444444445,0.33916700372472053,-0.617335391394843,-2.5964599565161954,-2.242805777637095,-0.35365417887910056,-0.2531111111111111,-0.2524909916617364,0.3,-0.22009985023101863,3.080326469949251,18.929584653305426
1744469856.2258759,37.23200035095215,0,0.0,0.0,0.0,1.34,-2.01,17.15,-0.27666666666666667,0.37391286338694346,-0.20768816058015963,-2.6831856128688187,-2.374919728206612,-0.3082658846622066,0.5560999999999999,-0.10344922553705437,0.3,-0.05923155266028984,3.1011340479506533,8.090100285054293
1744469856.4245484,37.430763721466064,0,0.0,0.0,0.0,-0.81,-0.44,9.0,-0.07555555555555556,0.36766782436164547,0.05918194355871379,-2.701474696861544,-2.4728862188030916,-0.22858847805845262,0.033244444444444445,-0.027779346729546548,0.3,0.13930732733843756,4.447163043441902,9.95805532543507
1744469856.624539,37.63075041770935,0,0.0,0.0,0.0,-0.25,1.39,5.28,0.03111111111111111,0.377319832483952,0.17714546126013786,-2.675515997000878,-2.5336751522624277,-0.1418408447384505,0.04324444444444444,0.011738839232834062,0.3,0.19646204499094405,-2.892293524015563,2.8602276600143006
1744469856.826094,37.8319935798645,0,0.0,0.0,0.0,0.19,-0.56,8.72,0.26,0.36730472456706964,0.2956174845615314,-2.6283183608906118,-2.5620681148508826,-0.06625024603972918,-0.1456,0.09549922838743811,0.3,0.26731323660420736,1.6064705068606453,3.9445615884396346
1744469857.024848,38.03104209899902,0,0.0,0.0,0.0,-1.2,-0.79,14.37,0.31444444444444447,0.37338458611333736,0.3851616440768971,-2.5616516998848584,-2.561943190361075,0.0002914904762167936,-0.24841111111111114,0.1174087087445272,0.3,0.36965935719134885,1.5970930844421618,5.139735907125598
1744469857.2258642,38.23196840286255,0,0.0,0.0,0.0,0.29,-0.72,8.14,0.49333333333333335,0.3678173722267037,0.532854140850828,-2.476695954886379,-2.5363690197186664,0.05967306483228718,-0.3552,0.18145657029850715,0.3,0.4710304953981668,4.545646064959067,5.0865099948009265
1744469857.4261568,38.43215203285217,0,0.0,0.0,0.0,2.1,-2.64,8.12,0.5755555555555556,0.36627934078005076,0.47166756156784945,-2.368141391832759,-2.4859007313528942,0.11775933952013506,-1.5194666666666667,0.21081410947118479,0.3,0.29859396303485897,-1.4045548320694174,-8.616082979170756
1744469857.6236467,38.6298451423645,0,0.0,0.0,0.0,-0.23,0.31,9.17,0.30666666666666664,0.3615679749062113,0.26569600115637715,-2.297934908118733,-2.4295109843826457,0.13157607626391288,0.09506666666666666,0.11088084563790479,0.3,0.08012040763878886,-0.7585046013064729,-10.93202867137456
1744469857.825166,38.83138656616211,0,0.0,0.0,0.0,-0.46,0.19,7.07,0.04888888888888889,0.37284888369423647,0.02958531114431526,-2.2790558536746266,-2.38437444517024,0.1053185914956134,0.00928888888888889,0.018228167647273783,0.3,-0.12237574622849062,1.4836177531545442,-10.154596223698539
1744469858.025271,39.03143763542175,0,0.0,0.0,0.0,0.4,-1.11,10.05,-0.15555555555555556,0.36776897578280454,-0.2367929019128599,-2.3085543762435488,-2.3616284244922325,0.05307404824868378,0.1726666666666667,-0.05720850734399182,0.3,-0.18885128044196944,-3.017988054070681,-3.335070919998697
1744469858.2251036,39.23131060600281,0,0.0,0.0,0.0,-0.7,0.96,7.15,-0.18444444444444444,0.37238140345331494,-0.2068375182841541,-2.349852307840034,-2.358095589496573,0.008243281656538759,-0.17706666666666665,-0.0686836810813892,0.3,-0.019684208967407357,-5.93760362018169,8.47260283663552
1744469858.4233136,39.42952346801758,0,0.0,0.0,0.0,0.6,-2.3,10.8,0.03,0.370642047971023,0.08823060058869421,-2.355162041902434,-2.357215525218331,0.0020534833158971644,-0.06899999999999999,0.01111926143913069,0.3,0.18135027125099756,1.4693272803568593,10.021746966471072
1744469858.6264374,39.631582260131836,0,0.0,0.0,0.0,-0.21,-0.56,11.97,0.24222222222222223,0.3615981727970437,0.32476667897758776,-2.3156340216600766,-2.3447410741508548,0.029107052490778162,-0.13564444444444446,0.08758711296639503,0.3,0.39550133202454224,3.0243221537435967,10.717017262524717
1744469858.8299081,39.83599233627319,0,0.0,0.0,0.0,0.59,-1.25,9.29,0.44,0.36804632795156983,0.5331858272138177,-2.225958513050579,-2.309106305820772,0.08314779277019335,-0.55,0.16194038429869073,0.3,0.4822260829611286,0.20637357666959943,4.354305462811271
1744469859.025101,40.03106117248535,0,0.0,0.0,0.0,-0.09,-0.75,8.39,0.6188888888888889,0.37148092428881996,0.501104996065152,-2.11091427503178,-2.2496486965840745,0.13873442155229432,-0.4641666666666667,0.22990541647652527,0.3,0.44242392211253717,-2.9983389090459664,-1.9886875188322315
1744469859.2238479,40.230053186416626,0,0.0,0.0,0.0,-0.63,-2.82,15.77,0.48,0.36089200205592653,0.44199877777871915,-2.0035396528809226,-2.1758159834731288,0.17227633059220615,-1.3536,0.17322816098684474,0.3,0.29594647809059066,-1.4995450422020993,-7.316029929634971
1744469859.4246309,40.43080401420593,0,0.0,0.0,0.0,-0.63,-2.82,15.77,0.48,0.36664187250373537,0.23606720161245187,-1.9356930509724217,-2.1037791037229168,0.16808605275049504,-1.3536,0.17598809880179297,0.3,0.11394881097800574,0.05577352737942179,-9.102821917277613
